"FieldName","ValidationStatus","ClassName","LineContent","LineNo","FilePath","RepoName"
"transaction.ordercertainty","VALID","TspiToElavonMessageMapper","transactionContext.request().transaction().orderCertainty() != ESTIMATED ) {","403","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.currencycode","VALID","TspiToElavonMessageMapper","String code = transactionContext.request().transaction().currencyCode();","424","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"billingaddress.postcode","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","addressVerificationData.setPostcode( t.billingAddress().postcode() );","458","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"billingaddress.street","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","joinFields( "" "", t.billingAddress(), BillingAddress::street, BillingAddress::city,","460","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"billingaddress.state","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","BillingAddress::state ) );","461","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"mobilewallet.onlinepaymentcryptogram","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","StringUtils.substring( t.mobileWallet().onlinePaymentCryptogram(), 0, 32 ) ) );","474","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"mobilewallet.onlinepaymentcryptogram","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","t.mobileWallet().onlinePaymentCryptogram() );","498","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientdateofbirth","VALID","TspiToElavonMessageMapper","Transaction::paymentRecipientDateOfBirth,","515","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientaccountidentifier","VALID","TspiToElavonMessageMapper","Transaction::paymentRecipientAccountIdentifier,","516","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientpostcodezip","VALID","TspiToElavonMessageMapper","Transaction::paymentRecipientPostcodeZip,","517","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientlastname","VALID","TspiToElavonMessageMapper","Transaction::paymentRecipientLastName ) ) {","518","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","Merchant m = r.merchantContext().merchant();","548","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchant.id","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","s -> m.subMerchant(), SubMerchant::id, SubMerchant::tradingName ) ) {","572","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"submerchant.id","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","paymentFacilitator.setSubMerchantId( m.subMerchant().id() );","576","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"submerchant.categorycode","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","paymentFacilitator.setSubMerchantMcc( m.subMerchant().categoryCode() );","577","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"submerchant.phone","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","paymentFacilitator.setPhoneNumber( m.subMerchant().phone() );","579","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"submerchant.email","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","paymentFacilitator.setEmailAddress( m.subMerchant().email() );","580","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.billingaddress","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","return transactionContext.hasAny( r -> r.transaction().billingAddress(), BillingAddress::city,","667","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"billingaddress.postcode","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","BillingAddress::postcode, BillingAddress::state, BillingAddress::street );","668","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.transactionsforthisorder","VALID","TspiToElavonMessageMapper","r.transaction().transactionsForThisOrder( 0 ).transaction() ) );","685","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.credentialonfile","VALID","TspiToElavonMessageMapper","final Transaction.CredentialOnFile credentialOnFile = transaction.credentialOnFile();","713","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.agreementtype","VALID","TspiToElavonMessageMapper","final Transaction.AgreementType agreementType = transaction.agreementType();","714","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.transactionsource","VALID","TspiToElavonMessageMapper","final TransactionSource source = transaction.transactionSource();","715","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.merchantpaymentgatewayid","VALID","TspiToElavonMessageMapper","return request.transaction().merchantPaymentGatewayID();","724","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.cardtype","VALID","TspiToElavonMessageMapper","return request.transaction().cardType() == Transaction.CardType.DC;","754","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationtransactionid","VALID","TspiToElavonMessageMapper",".ofNullable( r.transaction().authenticationTransactionId() )","797","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.xid","VALID","TspiToElavonMessageMapper",".orElse( r.transaction().xid() );","798","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion","VALID","TspiToElavonMessageMapper","&& Transaction.AuthenticationVersion.threeDS2 == r.transaction().authenticationVersion() ) {","800","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"associatedtransaction.returnaci","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","String returnAci = t.associatedTransaction().returnAci();","849","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"associatedtransaction.cardlevelindicator","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","String cardLevelIndicator = t.associatedTransaction().cardLevelIndicator();","851","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"agreementdata.firsttransactionofagreement","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper",".isNotBlank( t.agreementData().firstTransactionOfAgreement()","853","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"agreementdata.firsttransactionofagreement","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","String traceId = t.agreementData().firstTransactionOfAgreement()","865","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"agreementdata.previoustransactionofagreement.transactiontype","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","t.agreementData().previousTransactionOfAgreement().transactionType() ) ||","923","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"agreementdata.firsttransactionofagreement.financialnetworkdate","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","t.agreementData().firstTransactionOfAgreement().financialNetworkDate() ) &&","925","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"agreementdata.firsttransactionofagreement.transactiontype","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper",".isEmpty( t.agreementData().firstTransactionOfAgreement().transactionType() )));","927","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.credentialonfile","VALID","TspiToElavonMessageMapper","final Transaction.CredentialOnFile credentialOnFile = transaction.credentialOnFile();","955","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.transactionsource","VALID","TspiToElavonMessageMapper","final TransactionSource source = transaction.transactionSource();","958","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.cardtype","VALID","TspiToElavonMessageMapper","(transaction.cardType() == Transaction.CardType.DC","981","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.cardtype","VALID","TspiToElavonMessageMapper","|| transaction.cardType() == Transaction.CardType.AE) ) {","982","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.cardtype","VALID","TspiToElavonMessageMapper",".contains( r.transaction().cardType() );","1020","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.transactiontype","VALID","TspiToElavonMessageMapper","return transaction.transactionType() == Transaction.TransactionType.AUTHORIZATION ? """" : null;","1024","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"agreementdata.firsttransactionofagreement.transactionsource","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper",".agreementData().firstTransactionOfAgreement().transactionSource();","1226","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"mobilewallet.eciindicator","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","if ( t.mobileWallet().eciIndicator() != null ) {","1269","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"mobilewallet.eciindicator","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","t.mobileWallet().eciIndicator() ) );","1272","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"mobilewallet.eciindicator","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","if ( t.mobileWallet().eciIndicator() != null ) {","1284","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"mobilewallet.eciindicator","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","transactionRequestEci = t.mobileWallet().eciIndicator();","1285","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"","EMPTY","TspiToElavonMessageMapper","final Set<Merchant.SupportedEMV3DSSchemes> supportedEMV3DSSchemes = new HashSet<>();","1341","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","int supportedEMV3DSSchemesSize = request.merchantContext().merchant()","1342","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.supportedemv3dsschemes","VALID","TspiToElavonMessageMapper",".add( request.merchantContext().merchant().supportedEMV3DSSchemes( i ) );","1346","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"","EMPTY","TspiToElavonMessageMapper","&& supportedEMV3DSSchemes.contains( Merchant.SupportedEMV3DSSchemes.AMEX_SAFEKEY_2 ) ||","1350","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"","EMPTY","TspiToElavonMessageMapper","&& supportedEMV3DSSchemes.contains( Merchant.SupportedEMV3DSSchemes.SECURECODE_2 )","1352","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"","EMPTY","TspiToElavonMessageMapper",".contains( Merchant.SupportedEMV3DSSchemes.VERIFIED_BY_VISA_2 ));","1355","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.credentialonfile","VALID","TspiToElavonMessageMapper","&& Transaction.CredentialOnFile.STORED.equals( request.transaction().credentialOnFile() )","1400","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.transactionsource","VALID","TspiToElavonMessageMapper","&& TransactionSource.MERCHANT.equals( request.transaction().transactionSource() ) ) {","1401","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.cardtype","VALID","TspiToElavonMessageMapper","return Transaction.CardType.MC.equals( transaction.cardType() )","1432","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.credentialonfile","VALID","TspiToElavonMessageMapper","&& STORED.equals( transaction.credentialOnFile() )","1433","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymenttype","VALID","TspiToElavonMessageMapper","&& SCHEME_TOKEN.equals( transaction.paymentType() )","1434","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"mobilewallet.onlinepaymentcryptogram","NOT_IN_CONVENTIONS","TspiToElavonMessageMapper","&& StringUtils.isNotEmpty( transaction.mobileWallet().onlinePaymentCryptogram() );","1435","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-mapping-elavon/src/main/java/com/mastercard/gateway/acquiring/elavon/mapping/TspiToElavonMessageMapper.java","acqelavons2aservice"
"transaction.sourcetransactionid","VALID","ElavonAllInOneSettlementRender","c.request().transaction().sourceTransactionId(),","78","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonAllInOneSettlementRender.java","acqelavons2aservice"
"transaction.sourcetransactionid","VALID","ElavonIncrementalSettlementRender","elavonSettleTransactionContext.request().transaction().sourceTransactionId(),","77","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonIncrementalSettlementRender.java","acqelavons2aservice"
"transaction.airline","NOT_IN_CONVENTIONS","ElavonSettlementValidator","import com.mastercard.gateway.acquiring.megajson.transactionrequest.transaction.Airline;","13","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.currencycode","VALID","ElavonSettlementValidator","if ( StringUtils.isNotBlank( ctx.request().transaction().currencyCode() ) ) {","89","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.currencycode","VALID","ElavonSettlementValidator","Currency.getInstance( ctx.request().transaction().currencyCode() );","90","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.currencycode","VALID","ElavonSettlementValidator","return ""Invalid Currency "" + ctx.request().transaction().currencyCode();","94","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.currencyconversionv2payercurrency","VALID","ElavonSettlementValidator",".isNotBlank( ctx.request().transaction().currencyConversionV2PayerCurrency() ) ) {","102","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.currencyconversionv2payercurrency","VALID","ElavonSettlementValidator","Currency.getInstance( ctx.request().transaction().currencyConversionV2PayerCurrency() );","103","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.currencyconversionv2payercurrency","VALID","ElavonSettlementValidator","+ ctx.request().transaction().currencyConversionV2PayerCurrency();","108","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.cardnumber","VALID","ElavonSettlementValidator","if ( ctx.request().transaction().cardNumber() == null ) {","121","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"associatedtransaction.transactionreceipt","NOT_IN_CONVENTIONS","ElavonSettlementValidator",".ofNullable( ctx.request().transaction().associatedTransaction().transactionReceipt() )","129","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.merchanttransactionreference","VALID","ElavonSettlementValidator","String trxRef = ctx.request().transaction().merchantTransactionReference();","138","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.associatedtransaction","NOT_IN_CONVENTIONS","ElavonSettlementValidator","String assocTrxRef = ctx.request().transaction().associatedTransaction()","139","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.reference","NOT_IN_CONVENTIONS","ElavonSettlementValidator","return ""Unsupported request: The maximum length of transaction.reference is ""","144","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.acquirertransactionid","VALID","ElavonSettlementValidator","if ( StringUtils.isNotBlank( ctx.request().transaction().acquirerTransactionId() )","166","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.acquirertransactionid","VALID","ElavonSettlementValidator","&& (ctx.request().transaction().acquirerTransactionId().length() > TRXREF_LENGTH) ) {","167","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.acquirer.transactionid","NOT_IN_CONVENTIONS","ElavonSettlementValidator","return ""Unsupported request: The maximum length of transaction.acquirer.transactionId is ""","168","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.financialnetworkdate","VALID","ElavonSettlementValidator","&& isEmpty( ctx.request().transaction().financialNetworkDate() ) ) {","188","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.transactionid","VALID","ElavonSettlementValidator","if ( isEmpty( ctx.request().transaction().transactionId() ) ) {","201","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"transaction.financialnetworktransactionid","VALID","ElavonSettlementValidator","&& isEmpty( ctx.request().transaction().financialNetworkTransactionId() ) ) {","215","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
"associatedtransaction.returnaci","NOT_IN_CONVENTIONS","ElavonSettlementValidator","ctx.request().transaction().associatedTransaction().returnAci(), ""Visa"" );","238","/c/Users/e135408/IdeaProjects/MODERNIZATION/acqelavons2aservice/libmpgs-settlement-elavon/src/main/java/com/mastercard/gateway/acquiring/settlement/elavon/ElavonSettlementValidator.java","acqelavons2aservice"
